Raman schift	Intensity	Normalized Y1	Intensity
cm-1	Counts		a.u.
x=1%, d =1%	x=1%, d =1%	x=1%, d =1%	x=1%, d =1%
337.105	256	0.157004469345423	1.15700446934542
339.099	255	0.146312255415606	1.14631225541561
341.09	254.421	0.140121463550243	1.14012146355024
343.081	259.105	0.190203793597503	1.1902037935975
345.071	257.474	0.172764792677972	1.17276479267797
347.061	259.053	0.189647798473152	1.18964779847315
349.048	259.789	0.197517267925497	1.1975172679255
351.035	258.579	0.184579689070419	1.18457968907042
353.022	258.737	0.18626905887133	1.18626905887133
355.008	262.421	0.225659174988773	1.22565917498877
356.991	269.316	0.299381990034856	1.29938199003486
358.977	269.474	0.301071359835767	1.30107135983577
360.957	265.632	0.259991873917413	1.25999187391741
362.942	260.105	0.200896007527319	1.20089600752732
364.919	260.211	0.202029382203879	1.20202938220388
366.901	268.263	0.28812308876676	1.28812308876676
368.882	272.789	0.336516049013109	1.33651604901311
370.858	280	0.413617603661014	1.41361760366101
372.834	281	0.42430981759083	1.42430981759083
374.81	268.105	0.286433718965849	1.28643371896585
376.787	259.684	0.196394585462866	1.19639458546287
378.76	259.79	0.197527960139427	1.19752796013943
380.734	255.526	0.15193635994269	1.15193635994269
382.708	257.579	0.173887475140603	1.1738874751406
384.678	259.842	0.198083955263777	1.19808395526378
386.651	263.632	0.238607446057781	1.23860744605778
388.621	268.579	0.291501828368582	1.29150182836858
390.589	273	0.3387721061523	1.3387721061523
392.557	278.211	0.394489232940573	1.39448923294057
394.526	278.421	0.396734597865834	1.39673459786583
396.491	272.895	0.337649423689669	1.33764942368967
398.458	263.211	0.234106023993328	1.23410602399333
400.421	257	0.167696683275239	1.16769668327524
402.385	253.842	0.133930671684879	1.13393067168488
404.348	250.474	0.0979192951692576	1.09791929516926
406.313	251.737	0.111423561362616	1.11142356136262
408.273	250.474	0.0979192951692576	1.09791929516926
410.233	250.053	0.093417873104805	1.09341787310481
412.192	248.158	0.073156127707803	1.0731561277078
414.151	248.158	0.073156127707803	1.0731561277078
416.105	250.737	0.100731347432799	1.1007313474328
418.064	250.211	0.0951072429057162	1.09510724290572
420.019	248.895	0.0810362893740779	1.08103628937408
421.974	251.526	0.109167504223425	1.10916750422342
423.927	251.684	0.110856874024335	1.11085687402434
425.882	248.947	0.0815922844984283	1.08159228449843
427.833	249.737	0.0900391335029831	1.09003913350298
429.785	248.421	0.0759681799713448	1.07596817997135
431.734	249.789	0.0905951286273334	1.09059512862733
433.687	248.895	0.0810362893740779	1.08103628937408
435.633	248.632	0.0782242371105362	1.07822423711054
437.581	249.842	0.091161815965614	1.09116181596561
439.528	248.737	0.0793469195731668	1.07934691957317
441.473	252.105	0.115358296088788	1.11535829608879
443.419	249.263	0.0849710241002502	1.08497102410025
445.363	248.842	0.0804696020357977	1.0804696020358
447.307	250.316	0.0962299253683468	1.09622992536835
449.248	249.158	0.0838483416376193	1.08384834163762
451.189	252.947	0.124361140217694	1.12436114021769
453.13	251.684	0.110856874024335	1.11085687402434
455.07	250.737	0.100731347432799	1.1007313474328
457.009	251.421	0.108044821760794	1.10804482176079
458.946	251.737	0.111423561362616	1.11142356136262
460.885	251.053	0.104110087034621	1.10411008703462
462.819	251.316	0.106922139298163	1.10692213929816
464.755	252.895	0.123805145093343	1.12380514509334
466.688	252.789	0.122671770416782	1.12267177041678
468.621	255.684	0.153625729743601	1.1536257297436
470.554	253.684	0.132241301883968	1.13224130188397
472.488	255.895	0.155881786882792	1.15588178688279
474.418	254.263	0.138432093749332	1.13843209374933
476.347	253	0.124927827555974	1.12492782755597
478.276	257.158	0.16938605307615	1.16938605307615
480.205	255.789	0.154748412206231	1.15474841220623
482.129	254.895	0.145189572952976	1.14518957295298
484.057	257.895	0.177266214742424	1.17726621474242
485.982	259.316	0.192459850736693	1.19245985073669
487.907	258.947	0.188514423796591	1.18851442379659
489.829	259.053	0.189647798473152	1.18964779847315
491.751	257.421	0.172198105339692	1.17219810533969
493.673	261.632	0.217223018198148	1.21722301819815
495.594	257.632	0.174454162478883	1.17445416247888
497.515	257.579	0.173887475140603	1.1738874751406
499.433	255.895	0.155881786882792	1.15588178688279
501.351	256.053	0.157571156683703	1.1575711566837
503.267	256.895	0.166574000812608	1.16657400081261
505.184	256.842	0.166007313474328	1.16600731347433
507.1	258.474	0.183457006607788	1.18345700660779
509.015	258.632	0.185146376408699	1.1851463764087
510.929	263.474	0.23691807625687	1.23691807625687
512.84	260.526	0.205397429591771	1.20539742959177
514.751	257.526	0.173320787802322	1.17332078780232
516.664	255	0.146312255415606	1.14631225541561
518.572	252.789	0.122671770416782	1.12267177041678
520.482	252.947	0.124361140217694	1.12436114021769
522.389	250.895	0.102420717233711	1.10242071723371
524.298	250.737	0.100731347432799	1.1007313474328
526.205	251.737	0.111423561362616	1.11142356136262
528.109	252.632	0.120993092829801	1.1209930928298
530.013	248.947	0.0815922844984283	1.08159228449843
531.919	251.842	0.112546243825247	1.11254624382525
533.822	250.053	0.093417873104805	1.09341787310481
535.722	250.421	0.0973526078309774	1.09735260783098
537.624	249.368	0.0860937065628808	1.08609370656288
539.524	248.421	0.0759681799713448	1.07596817997135
541.424	248.158	0.073156127707803	1.0731561277078
543.321	248.579	0.0776575497722559	1.07765754977226
545.219	248.947	0.0815922844984283	1.08159228449843
547.115	246.158	0.0517716998481704	1.05177169984817
549.011	246.474	0.0551504394499924	1.05515043944999
550.905	252	0.114235613626157	1.11423561362616
552.8	248.421	0.0759681799713448	1.07596817997135
554.692	247.526	0.0663986485041594	1.06639864850416
556.584	248.316	0.0748454975087142	1.07484549750871
558.476	247.947	0.070900070568612	1.07090007056861
560.368	247.842	0.0697773881059813	1.06977738810598
562.255	250.053	0.093417873104805	1.09341787310481
564.143	248.474	0.076534867309625	1.07653486730963
566.031	248.526	0.0770908624339757	1.07709086243398
567.917	249.947	0.0922844984282446	1.09228449842824
569.802	249	0.0821589718367085	1.08215897183671
571.688	250.211	0.0951072429057162	1.09510724290572
573.572	247.421	0.0652759660415285	1.06527596604153
575.456	249.579	0.0883497637020722	1.08834976370207
577.338	248.789	0.0799029146975171	1.07990291469752
579.22	249.053	0.0827256591749887	1.08272565917499
581.099	251.105	0.104666082158972	1.10466608215897
582.979	248.684	0.0787802322348865	1.07878023223489
584.857	251.474	0.108611509099074	1.10861150909907
586.735	253.684	0.132241301883968	1.13224130188397
588.611	249.684	0.0894724461647028	1.0894724461647
590.488	249.895	0.0917285033038942	1.09172850330389
592.363	248.263	0.0742788101704339	1.07427881017043
594.237	250.053	0.093417873104805	1.09341787310481
596.109	250.526	0.0984752902936083	1.09847529029361
597.984	250.158	0.0945405555674357	1.09454055556744
599.855	249.737	0.0900391335029831	1.09003913350298
601.722	250.789	0.10128734255715	1.10128734255715
603.592	249.263	0.0849710241002502	1.08497102410025
605.462	252.579	0.120426405491521	1.12042640549152
607.33	250.684	0.100164660094519	1.10016466009452
609.197	251.053	0.104110087034621	1.10411008703462
611.062	252.105	0.115358296088788	1.11535829608879
612.928	251.263	0.106355451959883	1.10635545195988
614.792	251.684	0.110856874024335	1.11085687402434
616.656	250.105	0.0939738682291554	1.09397386822916
618.517	252.474	0.11930372302889	1.11930372302889
620.382	250.526	0.0984752902936083	1.09847529029361
622.241	251.158	0.105232769497252	1.10523276949725
624.101	249.421	0.0866603939011611	1.08666039390116
625.96	250.158	0.0945405555674357	1.09454055556744
627.818	251.526	0.109167504223425	1.10916750422342
629.675	251.737	0.111423561362616	1.11142356136262
631.531	251.421	0.108044821760794	1.10804482176079
633.385	248.474	0.076534867309625	1.07653486730963
635.239	250.368	0.0967859204926972	1.0967859204927
637.095	250.526	0.0984752902936083	1.09847529029361
638.948	251.368	0.107478134422513	1.10747813442251
640.798	248.421	0.0759681799713448	1.07596817997135
642.648	249.421	0.0866603939011611	1.08666039390116
644.498	248.579	0.0776575497722559	1.07765754977226
646.348	249.947	0.0922844984282446	1.09228449842824
648.195	250.316	0.0962299253683468	1.09622992536835
650.046	251.158	0.105232769497252	1.10523276949725
651.89	249.895	0.0917285033038942	1.09172850330389
653.734	249.211	0.0844150289758999	1.0844150289759
655.58	248.737	0.0793469195731668	1.07934691957317
657.423	247.474	0.0658426533798087	1.06584265337981
659.266	248.947	0.0815922844984283	1.08159228449843
661.108	247.895	0.0703440754442616	1.07034407544426
662.949	249.579	0.0883497637020722	1.08834976370207
664.79	249.105	0.0832816542993391	1.08328165429934
666.628	248.895	0.0810362893740779	1.08103628937408
668.467	248.947	0.0815922844984283	1.08159228449843
670.303	247.579	0.0669653358424396	1.06696533584244
672.14	247.684	0.0680880183050702	1.06808801830507
673.975	248.789	0.0799029146975171	1.07990291469752
675.809	247.947	0.070900070568612	1.07090007056861
677.644	247.737	0.0686547056433504	1.06865470564335
679.477	247.053	0.0613412313153561	1.06134123131536
681.309	246.632	0.0568398092509035	1.0568398092509
683.139	246.895	0.0596518615144453	1.05965186151445
684.969	248.105	0.0725894403695228	1.07258944036952
686.798	247	0.0607745439770759	1.06077454397708
688.627	247.632	0.0675320231807198	1.06753202318072
690.456	246.579	0.0562731219126233	1.05627312191262
692.28	249.053	0.0827256591749887	1.08272565917499
694.108	249.421	0.0866603939011611	1.08666039390116
695.933	246.842	0.059085174176165	1.05908517417617
697.754	248.684	0.0787802322348865	1.07878023223489
699.579	248	0.0714667579068922	1.07146675790689
701.399	247.842	0.0697773881059813	1.06977738810598
703.223	246.789	0.0585184868378845	1.05851848683788
705.043	249.211	0.0844150289758999	1.0844150289759
706.862	247.105	0.0618972264397065	1.06189722643971
708.681	247.684	0.0680880183050702	1.06808801830507
710.497	249.789	0.0905951286273334	1.09059512862733
712.316	248.316	0.0748454975087142	1.07484549750871
714.131	248.421	0.0759681799713448	1.07596817997135
715.945	250.842	0.10185402989543	1.10185402989543
717.76	248.895	0.0810362893740779	1.08103628937408
719.573	247.895	0.0703440754442616	1.07034407544426
721.385	249.263	0.0849710241002502	1.08497102410025
723.197	249.211	0.0844150289758999	1.0844150289759
725.009	247.947	0.070900070568612	1.07090007056861
726.816	247.632	0.0675320231807198	1.06753202318072
728.627	248.526	0.0770908624339757	1.07709086243398
730.433	248.211	0.0737228150460836	1.07372281504608
732.24	247.947	0.070900070568612	1.07090007056861
734.047	250.105	0.0939738682291554	1.09397386822916
735.851	248.789	0.0799029146975171	1.07990291469752
737.654	249.158	0.0838483416376193	1.08384834163762
739.459	247.947	0.070900070568612	1.07090007056861
741.261	248.368	0.0754014926330645	1.07540149263306
743.061	251.316	0.106922139298163	1.10692213929816
744.863	250.158	0.0945405555674357	1.09454055556744
746.662	248.579	0.0776575497722559	1.07765754977226
748.461	248.632	0.0782242371105362	1.07822423711054
750.26	249.579	0.0883497637020722	1.08834976370207
752.056	250.105	0.0939738682291554	1.09397386822916
753.852	247.368	0.0647092787032482	1.06470927870325
755.648	247.842	0.0697773881059813	1.06977738810598
757.441	248.632	0.0782242371105362	1.07822423711054
759.236	249.053	0.0827256591749887	1.08272565917499
761.026	247.684	0.0680880183050702	1.06808801830507
762.82	247.737	0.0686547056433504	1.06865470564335
764.61	248.053	0.0720334452451724	1.07203344524517
766.4	248.526	0.0770908624339757	1.07709086243398
768.189	248.474	0.076534867309625	1.07653486730963
769.977	246.684	0.0573958043752539	1.05739580437525
771.762	248.105	0.0725894403695228	1.07258944036952
773.55	247.526	0.0663986485041594	1.06639864850416
775.336	246.526	0.0557064345743431	1.05570643457434
777.121	246.263	0.0528943823108013	1.0528943823108
778.904	247.632	0.0675320231807198	1.06753202318072
780.687	248	0.0714667579068922	1.07146675790689
782.469	246.263	0.0528943823108013	1.0528943823108
784.249	247.526	0.0663986485041594	1.06639864850416
786.031	247.158	0.0624639137779867	1.06246391377799
787.808	246.789	0.0585184868378845	1.05851848683788
789.587	247.368	0.0647092787032482	1.06470927870325
791.364	244.421	0.0331993242520795	1.03319932425208
793.14	248.526	0.0770908624339757	1.07709086243398
794.916	249.263	0.0849710241002502	1.08497102410025
796.691	249	0.0821589718367085	1.08215897183671
798.464	248.316	0.0748454975087142	1.07484549750871
800.237	246.632	0.0568398092509035	1.0568398092509
802.01	245.421	0.0438915381818958	1.0438915381819
803.78	246.316	0.0534610696490816	1.05346106964908
805.552	245.632	0.0461475953210872	1.04614759532109
807.319	247.474	0.0658426533798087	1.06584265337981
809.091	246.842	0.059085174176165	1.05908517417617
810.856	247.579	0.0669653358424396	1.06696533584244
812.622	245.368	0.0433248508436156	1.04332485084362
814.388	246.316	0.0534610696490816	1.05346106964908
816.152	247.21	0.0630199089023374	1.06301990890234
817.915	246.737	0.0579624917135341	1.05796249171353
819.679	246.421	0.0545837521117122	1.05458375211171
821.441	246.526	0.0557064345743431	1.05570643457434
823.204	247.474	0.0658426533798087	1.06584265337981
824.964	247.158	0.0624639137779867	1.06246391377799
826.724	245.421	0.0438915381818958	1.0438915381819
828.481	247.737	0.0686547056433504	1.06865470564335
830.238	246.947	0.0602078566387956	1.0602078566388
831.995	246.421	0.0545837521117122	1.05458375211171
833.752	246.474	0.0551504394499924	1.05515043944999
835.506	248.526	0.0770908624339757	1.07709086243398
837.26	246.895	0.0596518615144453	1.05965186151445
839.015	250.737	0.100731347432799	1.1007313474328
840.766	247.263	0.0635865962406176	1.06358659624062
842.517	246.316	0.0534610696490816	1.05346106964908
844.268	246.421	0.0545837521117122	1.05458375211171
846.018	247.211	0.0630306011162673	1.06303060111627
847.763	247.526	0.0663986485041594	1.06639864850416
849.513	247.263	0.0635865962406176	1.06358659624062
851.26	247.211	0.0630306011162673	1.06303060111627
853.007	245.895	0.048959647584629	1.04895964758463
854.751	248.053	0.0720334452451724	1.07203344524517
856.497	247.211	0.0630306011162673	1.06303060111627
858.239	245.421	0.0438915381818958	1.0438915381819
859.983	247.684	0.0680880183050702	1.06808801830507
861.724	246.105	0.0512050125098902	1.05120501250989
863.465	247.316	0.0641532835788979	1.0641532835789
865.203	246.842	0.059085174176165	1.05908517417617
866.944	246.684	0.0573958043752539	1.05739580437525
868.682	247	0.0607745439770759	1.06077454397708
870.417	246.947	0.0602078566387956	1.0602078566388
872.154	246.526	0.0557064345743431	1.05570643457434
873.889	245.158	0.0410794859183541	1.04107948591835
875.624	247.526	0.0663986485041594	1.06639864850416
877.358	247.158	0.0624639137779867	1.06246391377799
879.09	246.263	0.0528943823108013	1.0528943823108
880.824	247.158	0.0624639137779867	1.06246391377799
882.553	246.737	0.0579624917135341	1.05796249171353
884.282	248.737	0.0793469195731668	1.07934691957317
886.012	247.421	0.0652759660415285	1.06527596604153
887.739	246.158	0.0517716998481704	1.05177169984817
889.467	247.632	0.0675320231807198	1.06753202318072
891.194	248.053	0.0720334452451724	1.07203344524517
892.92	245.895	0.048959647584629	1.04895964758463
894.645	245.842	0.0483929602463487	1.04839296024635
896.368	246.053	0.0506490173855398	1.05064901738554
898.09	244.842	0.0377007463165324	1.03770074631653
899.81	245.474	0.0444582255201761	1.04445822552018
901.534	248.474	0.076534867309625	1.07653486730963
903.253	245.947	0.0495156427089793	1.04951564270898
904.972	245.632	0.0461475953210872	1.04614759532109
906.691	247.789	0.0692107007677008	1.0692107007677
908.408	245.632	0.0461475953210872	1.04614759532109
910.124	246.632	0.0568398092509035	1.0568398092509
911.84	245.579	0.045580907982807	1.04558090798281
913.555	248.684	0.0787802322348865	1.07878023223489
915.269	246.211	0.0523383871864509	1.05233838718645
916.982	244.053	0.0292645895259072	1.02926458952591
918.694	247.421	0.0652759660415285	1.06527596604153
920.403	245	0.0393901161174433	1.03939011611744
922.115	245.368	0.0433248508436156	1.04332485084362
923.824	246	0.0500823300472596	1.05008233004726
925.534	244.684	0.0360113765156213	1.03601137651562
927.241	244.368	0.0326326369137993	1.0326326369138
928.948	244.368	0.0326326369137993	1.0326326369138
930.654	244.526	0.0343220067147104	1.03432200671471
932.358	245.421	0.0438915381818958	1.0438915381819
934.062	245.579	0.045580907982807	1.04558090798281
935.765	244.789	0.0371340589782519	1.03713405897825
937.469	245.737	0.0472702777837178	1.04727027778372
939.17	245.789	0.0478262729080682	1.04782627290807
940.87	244.421	0.0331993242520795	1.03319932425208
942.568	243.368	0.021940422983983	1.02194042298398
944.268	244	0.028697902187627	1.02869790218763
945.966	245.158	0.0410794859183541	1.04107948591835
947.663	245.526	0.0450142206445268	1.04501422064453
949.359	245.947	0.0495156427089793	1.04951564270898
951.055	244.579	0.0348886940529907	1.03488869405299
952.748	245.053	0.0399568034557235	1.03995680345572
954.444	248.158	0.073156127707803	1.0731561277078
956.134	247.526	0.0663986485041594	1.06639864850416
957.825	244.368	0.0326326369137993	1.0326326369138
959.517	245.368	0.0433248508436156	1.04332485084362
961.206	253.895	0.134497359023159	1.13449735902316
962.894	243.737	0.0258858499240852	1.02588584992409
964.582	245.895	0.048959647584629	1.04895964758463
966.271	245.368	0.0433248508436156	1.04332485084362
967.956	244.316	0.0320766417894489	1.03207664178945
969.642	243.316	0.0213844278596326	1.02138442785963
971.325	244.789	0.0371340589782519	1.03713405897825
973.01	243.158	0.0196950580587215	1.01969505805872
974.692	245.842	0.0483929602463487	1.04839296024635
976.374	243.105	0.0191283707204412	1.01912837072044
978.054	244.105	0.0298205846502576	1.02982058465026
979.736	244.947	0.038823428779163	1.03882342877916
981.413	244.842	0.0377007463165324	1.03770074631653
983.091	250.105	0.0939738682291554	1.09397386822916
984.769	243.789	0.0264418450484356	1.02644184504844
986.446	243.684	0.025319162585805	1.0253191625858
988.122	245.421	0.0438915381818958	1.0438915381819
989.796	243.579	0.0241964801231744	1.02419648012317
991.467	243.263	0.0208177405213524	1.02081774052135
993.143	242.579	0.0135042661933581	1.01350426619336
994.815	242.632	0.0140709535316383	1.01407095353164
996.484	243.421	0.0225071103222632	1.02250711032226
998.157	243.211	0.020261745397002	1.020261745397
999.825	241.316	0	1
