Field	M	M over mass	M with diamagnetism	M/Ms
kOe	emu	emu/g	emu/g	
x=7.6%, d =38%	x=7.6%, d =38%	x=7.6%, d =38%	x=7.6%, d =38%	x=7.6%, d =38%
0.64678014	2.4020752E-5	0.003431536	0.0109078616171922	1.05241588858984
0.64303775	1.6754279E-5	0.00239346842857143	0.0108566563142197	0.952750285371168
0.63929995	2.2882053E-5	0.00326886471428571	0.0108652448094204	1.02781207467926
0.63556064	2.1777499E-5	0.00311107128571429	0.010861301533613	1.00852970964896
0.63183379	2.3715206E-5	0.00338788657142857	0.0108865619244724	1.02894839433909
0.6280966	2.2426476E-5	0.00320378228571429	0.010758315821842	1.0072663066601
0.62432809	2.0434705E-5	0.00291924357142857	0.0107715402131165	0.976372568532552
0.62055084	2.0224045E-5	0.00288914928571429	0.0107811638859551	0.96870116127784
0.61680716	2.7485166E-5	0.00392645228571429	0.0107870321763776	1.05853924434133
0.61307296	2.3761574E-5	0.00339451057142857	0.0107011195560339	1.00509946849074
0.60935121	2.1829392E-5	0.00311848457142857	0.0106058183311149	0.97504398900893
0.60560362	1.8564731E-5	0.00265210442857143	0.0105266380961176	0.927573290714597
0.60137181	2.3895602E-5	0.00341365742857143	0.0105237474157114	0.991595953092935
0.59638861	2.6931208E-5	0.00384731542857143	0.0105465364555785	1.02469860657803
0.59140922	2.2451037E-5	0.003207291	0.0105572798911375	0.959766586315775
0.58643416	2.3174807E-5	0.00331068671428571	0.0105039126611935	0.962723078466482
0.58144468	2.3752114E-5	0.00339315914285714	0.0105452720689582	0.96375023659614
0.57646164	2.6449414E-5	0.00377848771428571	0.0106757797825086	0.992440062108452
0.57149141	2.9848664E-5	0.00426409485714286	0.0107248688039261	1.03030317967742
0.56649545	2.7708683E-5	0.00395838328571429	0.0107282237770817	0.995876196760073
0.56147418	2.5937563E-5	0.00370536614285714	0.0106561552988602	0.966227835138782
0.55649031	2.8064995E-5	0.004009285	0.0106016610131591	0.987482929080798
0.55151962	2.7755952E-5	0.003965136	0.0105349206994948	0.976972576193227
0.54653792	3.0136973E-5	0.00430528185714286	0.0104927942863264	1.00153844325778
0.54156238	2.5388376E-5	0.00362691085714286	0.0104561719376279	0.933109955214457
0.53657225	2.8407627E-5	0.00405823242857143	0.0104396342812229	0.965990232815765
0.53159599	3.0233981E-5	0.00431914014285714	0.0104571100399078	0.983327830551538
0.52661208	2.9689576E-5	0.004241368	0.0105744306209662	0.969730063748687
0.52162904	3.1453669E-5	0.00449338128571429	0.0106403166734429	0.986246659770707
0.51664626	3.2825156E-5	0.004689308	0.0106604569678657	0.997642241187607
0.5116717	3.313418E-5	0.00473345428571429	0.01068001099193	0.995189226075085
0.5066685	3.2287534E-5	0.00461250485714286	0.0106602883141381	0.977623729537221
0.50169076	3.3493756E-5	0.00478482228571429	0.0106203086661245	0.986870079132679
0.49669278	3.3665307E-5	0.00480932957142857	0.0106024934324486	0.982593269122387
0.49170749	3.3717233E-5	0.00481674757142857	0.0106350179169667	0.976772550178032
0.48669848	3.4782815E-5	0.00496897357142857	0.0105611225466073	0.984143560837735
0.48171211	3.6511065E-5	0.00521586642857143	0.0104467826458134	1.0001882619491
0.4767247	3.1366691E-5	0.00448095585714286	0.010396773279498	0.926581584325496
0.47173	3.2541068E-5	0.004648724	0.0103314150665814	0.935390424965849
0.46673539	3.705453E-5	0.00529350428571429	0.010348593597514	0.987756115766382
0.46173996	3.443244E-5	0.00491892	0.0103600088297542	0.947040947257698
0.45675647	3.802399E-5	0.00543199857142857	0.0103832358216244	0.987395240672058
0.45176346	3.2573927E-5	0.00465341814285714	0.0102435310972119	0.909793700046146
0.44676437	3.9062569E-5	0.005580367	0.0101560197961625	0.987918809721725
0.44177373	3.1934273E-5	0.004562039	0.0100856991083398	0.888428628515971
0.43678426	3.5913783E-5	0.00513054042857143	0.0101663397854665	0.933835876009968
0.43179117	3.7413882E-5	0.00534484028571429	0.0103136979122324	0.946895699593414
0.42679343	4.0132578E-5	0.00573322542857143	0.0105296080769041	0.975845464783442
0.42176773	4.4481148E-5	0.00635444971428572	0.0106456660198969	1.02601969577482
0.41676953	4.0249699E-5	0.005749957	0.0107007976319829	0.964307614650049
0.41176293	4.2451923E-5	0.00606456042857143	0.0107272987590453	0.986508706317905
0.40675185	4.2994258E-5	0.00614203685714286	0.0107212733488606	0.987051517304287
0.40172704	4.5309018E-5	0.00647271685714286	0.010783474436513	1.01069685032868
0.39674648	4.4465278E-5	0.00635218257142857	0.0106855861404894	0.993198771213057
0.39174487	4.5049096E-5	0.00643558514285714	0.0105571409584007	0.994295051328384
0.38675506	4.0010691E-5	0.005715813	0.0103911585261356	0.922067559273098
0.38171429	4.3183386E-5	0.00616905514285714	0.0102671080452828	0.956883432277982
0.37672112	4.2373612E-5	0.00605337314285714	0.0102026569345089	0.939811986557405
0.3717252	4.2780474E-5	0.00611149628571428	0.0102009735080836	0.938607378708213
0.36673093	4.3812706E-5	0.006258958	0.0101721289473596	0.945562567737063
0.36174383	4.2887932E-5	0.00612684742857143	0.0101032126876716	0.926998915119966
0.35674503	4.466917E-5	0.00638131	0.0101255921227631	0.943718616945805
0.35175011	4.1462858E-5	0.00592326542857143	0.0101086234426971	0.895383222568882
0.34675518	4.8345303E-5	0.00690647185714286	0.01023700380735	0.978650722371815
0.34177466	4.3761696E-5	0.00625167085714286	0.0102684424575068	0.912367957116161
0.3367735	5.1760483E-5	0.00739435471428571	0.0102547821559371	1.01018947254864
0.33179226	4.4360097E-5	0.00633715671428571	0.0100735254511045	0.90716226261009
0.32679172	4.4997306E-5	0.00642818657142857	0.00990502051842117	0.90895639693138
0.32180351	4.3615E-5	0.00623071428571429	0.00978117755328005	0.884423016027947
0.31680719	4.3678528E-5	0.00623978971428571	0.00993335289276988	0.878739262470797
0.31179187	4.9793332E-5	0.00711333314285714	0.010137596489518	0.951966683069989
0.30677675	5.2346453E-5	0.00747806471428571	0.0102103706804522	0.97873394932697
0.30177946	5.1965126E-5	0.00742358942857143	0.0102278171935024	0.967246015239183
0.29679441	4.5119813E-5	0.00644568757142857	0.0101732630594804	0.871454495321988
0.29178506	5.0834395E-5	0.00726205642857143	0.0100752309331511	0.93946899700643
0.28680604	5.2812965E-5	0.00754470928571429	0.010099942811566	0.958788580594767
0.28180591	4.9305687E-5	0.00704366957142857	0.0101975264099867	0.906520440788466
0.276822	5.3682182E-5	0.00766888314285714	0.0101632173158426	0.957113410873325
0.27182682	5.2307516E-5	0.00747250228571429	0.0100688103802772	0.932670605002821
0.26682682	5.199426E-5	0.00742775142857143	0.00995335346555917	0.922067091515619
0.2618382	5.0263005E-5	0.00718042928571429	0.00984120939002995	0.89298130693739
0.25684056	4.9176773E-5	0.00702525328571429	0.00979012004958577	0.872297775228322
0.25184487	5.3827209E-5	0.00768960128571429	0.00970831400713744	0.926448817229675
0.24684933	5.2336964E-5	0.00747670914285714	0.00964925661870827	0.900497870517279
0.24184397	4.9227541E-5	0.00703250585714286	0.00960408999235304	0.853412737818703
0.23680443	5.1058444E-5	0.00729406342857143	0.00948178875019921	0.870727192823056
0.2318122	5.2670648E-5	0.00752437828571429	0.00961479011602622	0.885250492339466
0.22679889	5.0694148E-5	0.00724202114285714	0.00979093306675258	0.852933424385208
0.22179195	6.1078372E-5	0.00872548171428571	0.00984511876821934	0.981864266384897
0.21680934	5.5664914E-5	0.00795213057142857	0.00977555100691978	0.904753775967595
0.21179434	5.3260079E-5	0.00760858271428571	0.0096930659817364	0.866847084330666
0.20681137	5.222362E-5	0.00746051714285714	0.00953561815523418	0.84683193868295
0.20335717	5.57118E-5	0.00795882857142857	0.00960572041080629	0.887831171534964
0.20137449	5.6422593E-5	0.00806037042857143	0.00972863426781656	0.894518797968717
0.19937857	5.8885482E-5	0.00841221171428571	0.00986593816637891	0.924044403254892
0.1973941	5.7024471E-5	0.008146353	0.00989262062704984	0.897181769532994
0.19538418	5.9175949E-5	0.008453707	0.0099082471540983	0.922626922155253
