Field	M	M over mass	M with diamagnetism	M/Ms
kOe	emu	emu/g	emu/g	
x=15%, d =21%	x=15%, d =21%	x=15%, d =21%	x=15%, d =21%	x=15%, d =21%
0.62436412	-7.9467205E-6	-6.56753760330578E-4	0.00134591779132894	0.5841652960032
0.67436072	-1.2676475E-6	-1.04764256198347E-4	0.00178110094090036	0.640208497946634
0.72437381	-2.6355884E-6	-2.17817223140496E-4	0.00213063352302398	0.690086845639784
0.77437663	7.9855762E-7	6.59964975206612E-5	0.00216690575381674	0.723880120852403
0.82437331	-1.0023129E-5	-8.28357768595041E-4	0.00221524201391512	0.749573812159634
0.87436826	-6.6553159E-7	-5.50026107438016E-5	0.0021989215067813	0.759736500869031
0.92436389	-1.3024243E-5	-0.00107638371900826	0.00192999413520318	0.727069004581942
0.97436229	-1.8276973E-5	-0.00151049363636364	0.00180694286791223	0.683826988442534
1.0243747	-1.1736214E-5	-9.69935041322314E-4	0.00198411260896726	0.667016712648969
1.0743694	-1.7144565E-5	-0.00141690619834711	0.00198903147759145	0.643060954063746
1.1243599	-2.3771319E-5	-0.00196457181818182	0.00180358988393493	0.637682829095616
1.1743722	-2.1877137E-5	-0.00180802785123967	0.0018427286674481	0.66488007193163
1.2243794	-2.2065812E-5	-0.00182362082644628	0.00197750771413579	0.693056316826495
1.2743751	-2.691134E-5	-0.00222407768595041	0.00199558069771878	0.700980384780397
1.3243613	-2.5455926E-5	-0.00210379553719008	0.00217037911671788	0.720452114571269
1.3743768	-2.3280828E-5	-0.00192403537190083	0.0024163174039358	0.778185038071888
1.4243693	-2.6968865E-5	-0.00222883181818182	0.00230455529754471	0.842130640524032
1.4743678	-3.4444929E-5	-0.00284668834710744	0.00218799495575148	0.909295085179334
1.5243696	-2.3914214E-5	-0.00197638132231405	0.00263429098569221	0.956194225932557
1.5743732	-2.6462803E-5	-0.00218700851239669	0.00315408539374378	0.968268265326611
1.6243613	-2.5588207E-5	-0.00211472785123967	0.00304505824246956	0.947040106216901
1.6743677	-3.5053148E-5	-0.00289695438016529	0.00259229186870606	0.921306256607715
1.7243641	-4.0250982E-5	-0.00332652743801653	0.00231777866737011	0.870048544682476
1.774357	-4.266871E-5	-0.00352633966942149	0.00218754324672062	0.858921004475771
1.8243681	-4.6704931E-5	-0.00385991165289256	0.00214278025684975	0.85004995320595
1.8743686	-4.7040963E-5	-0.00388768289256198	0.0023197393987042	0.843435390873005
1.9243647	-4.2543081E-5	-0.00351595710743802	0.00260046652159526	0.839077317476935
1.9743563	-4.7336292E-5	-0.00391209024793388	0.00272943718998489	0.836975733017752
