2theta	Theorical_peaks	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity
deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.
2H-WSe2	2H-WSe2	x=0%, d =4%	x=0%, d =4%	x=1.0%, d =1%	x=1.0%, d =1%	x=1.4%, d =9% 	x=1.4%, d =9% 	x=7.6%, d =38%	x=7.6%, d =38%	x=15%, d =21%	x=15%, d =21%
		16.27315	0.010523096496379	16.27315	1.1146000161773	16.27315	2.01676272603282	16.27315	3.02537336177995	14	4.13308446866485
		16.29945	0.0100655705617538	16.29945	1.11484267572596	16.29945	2.01566280962647	16.29945	3.02438281011887	14.02	4.13591825613079
		16.32575	0.00925817185359169	16.32575	1.11383159427323	16.32575	2.0154428263452	16.32575	3.024154221274	14.04	4.13261217075386
		16.35205	0.00958113133685649	16.35205	1.11447868640298	16.35205	2.01570680628272	16.35205	3.02445900640049	14.06	4.13261217075386
		16.37835	0.0106307496574672	16.37835	1.1150448920165	16.37835	2.01487086981389	16.37835	3.02506857665346	14.08	4.12836148955495
		16.40465	0.0112766686239968	16.40465	1.11532799482326	16.40465	2.01575080293898	16.40465	3.02529716549832	14.1	4.13119527702089
		16.43095	0.00968878449794476	16.43095	1.11387203753134	16.43095	2.01311100356373	16.43095	3.02392563242914	14.12	4.1307229791099
		16.45725	0.0105769230769231	16.45725	1.1146000161773	16.45725	2.01509085309517	16.45725	3.024154221274	14.14	4.13166757493188
		16.48355	0.00928508514386375	16.48355	1.1154897678557	16.48355	2.01509085309517	16.48355	3.02384943614752	14.16	4.13119527702089
		16.50985	0.00906977882168722	16.50985	1.11407425382189	16.50985	2.01385894672005	16.50985	3.02583053946967	14.18	4.13591825613079
		16.53615	0.00963495791740063	16.53615	1.11435735662865	16.53615	2.01539882968894	16.53615	3.02514477293508	14.2	4.13261217075386
		16.56245	0.00845077314542967	16.56245	1.11419558359621	16.56245	2.01421091997008	16.56245	3.02400182871076	14.22	4.13166757493188
		16.58875	0.00885447249951068	16.58875	1.11488311898407	16.58875	2.01535483303269	16.58875	3.02644010972265	14.24	4.13213987284287
		16.61505	0.00880064591896655	16.61505	1.11387203753134	16.61505	2.01451889656386	16.61505	3.02430661383724	14.26	4.13166757493188
		16.64135	0.0107114895282834	16.64135	1.11500444875839	16.64135	2.01407893000132	16.64135	3.02552575434319	14.28	4.1307229791099
		16.66765	0.00928508514386375	16.66765	1.11496400550028	16.66765	2.01434290993884	16.66765	3.02430661383724	14.3	4.13450136239782
		16.69395	0.00920434527304755	16.69395	1.11520666504894	16.69395	2.01500285978266	16.69395	3.02514477293508	14.32	4.13261217075386
		16.72025	0.00890829908005481	16.72025	1.11265873978808	16.72025	2.01429891328259	16.72025	3.02438281011887	14.34	4.12930608537693
		16.74655	0.00869299275787828	16.74655	1.11435735662865	16.74655	2.01531083637644	16.74655	3.02346845473941	14.36	4.13402906448683
		16.77285	0.0106845762380114	16.77285	1.11391248078945	16.77285	2.01482687315764	16.77285	3.02354465102103	14.38	4.12977838328792
		16.79915	0.00863916617733414	16.79915	1.11540888133948	16.79915	2.01346297681376	16.79915	3.02171594026212	14.4	4.12977838328792
		16.82545	0.00898903895087102	16.82545	1.11415514033811	16.82545	2.01610277618901	16.82545	3.02461139896373	14.42	4.13355676657584
		16.85175	0.00823546682325313	16.85175	1.11528755156515	16.85175	2.01403493334507	16.85175	3.02491618409022	14.44	4.12977838328792
		16.87805	0.00936582501467996	16.87805	1.11391248078945	16.87805	2.01447489990761	16.87805	3.02407802499238	14.46	4.13308446866485
		16.90435	0.00963495791740063	16.90435	1.1146000161773	16.90435	2.0154428263452	16.90435	3.02293508076806	14.48	4.13166757493188
		16.93065	0.00815472695243693	16.93065	1.1150448920165	16.93065	2.01324299353249	16.93065	3.02712587625724	14.5	4.13025068119891
		16.95695	0.00917743198277549	16.95695	1.11536843808137	16.95695	2.01368296009503	16.95695	3.02255409935995	14.52	4.12930608537693
		16.98325	0.00909669211195928	16.98325	1.11306317236917	16.98325	2.01372695675129	16.98325	3.02323986589454	14.54	4.12883378746594
		17.00955	0.00855842630651794	17.00955	1.1150448920165	17.00955	2.01416692331383	17.00955	3.02461139896373	14.56	4.13119527702089
		17.03585	0.00920434527304755	17.03585	1.11496400550028	17.03585	2.01328699018875	17.03585	3.02331606217617	14.58	4.13119527702089
		17.06215	0.00888138578978275	17.06215	1.11451912966109	17.06215	2.01429891328259	17.06215	3.02301127704968	14.6	4.13261217075386
		17.08845	0.00777794088862788	17.08845	1.11375070775702	17.08845	2.013330986845	17.08845	3.02316366961292	14.62	4.13213987284287
		17.11475	0.00815472695243693	17.11475	1.11447868640298	17.11475	2.01302301025122	17.11475	3.02392563242914	14.64	4.13213987284287
		17.14105	0.00804707379134855	17.14105	1.11395292404756	17.14105	2.01583879625148	17.14105	3.02194452910698	14.66	4.12977838328792
		17.16735	0.00845077314542967	17.16735	1.11395292404756	17.16735	2.01311100356373	17.16735	3.02506857665346	14.68	4.13166757493188
		17.19365	0.00896212566059895	17.19365	1.11395292404756	17.19365	2.01416692331383	17.19365	3.02240170679671	14.7	4.13261217075386
		17.21995	0.008181640242709	17.21995	1.1127800695624	17.21995	2.01306700690748	17.21995	3.02407802499238	14.72	4.12930608537693
		17.24625	0.00950039146604029	17.24625	1.11314405888538	17.24625	2.0138149500638	17.24625	3.02293508076806	14.74	4.1307229791099
		17.27255	0.00847768643570174	17.27255	1.1122947504651	17.27255	2.01306700690748	17.27255	3.02163974398049	14.76	4.12930608537693
		17.29885	0.008181640242709	17.29885	1.11415514033811	17.29885	2.01328699018875	17.29885	3.02453520268211	14.78	4.13402906448683
		17.32515	0.00804707379134855	17.32515	1.11516622179083	17.32515	2.01377095340754	17.32515	3.02171594026212	14.8	4.13213987284287
		17.35145	0.00772411430808375	17.35145	1.11379115101513	17.35145	2.01403493334507	17.35145	3.02392563242914	14.82	4.13119527702089
		17.37775	0.008181640242709	17.37775	1.11407425382189	17.37775	2.01196709050112	17.37775	3.02407802499238	14.84	4.13025068119891
		17.40405	0.00753572127617928	17.40405	1.11269918304619	17.40405	2.01319899687624	17.40405	3.02407802499238	14.86	4.13119527702089
		17.43035	0.00842385985515761	17.43035	1.11342716169215	17.43035	2.01372695675129	17.43035	3.02537336177995	14.88	4.13166757493188
		17.45665	0.00796633392053235	17.45665	1.11253741001375	17.45665	2.01280302696995	17.45665	3.02506857665346	14.9	4.13308446866485
		17.48295	0.00885447249951068	17.48295	1.11334627517593	17.48295	2.01337498350125	17.48295	3.02453520268211	14.92	4.12977838328792
		17.50925	0.00931199843413582	17.50925	1.11294184259484	17.50925	2.01482687315764	17.50925	3.02224931423347	14.94	4.13119527702089
		17.53555	0.00662066940692899	17.53555	1.11282051282051	17.53555	2.01289102028246	17.53555	3.02301127704968	14.96	4.13213987284287
		17.56185	0.00745498140536308	17.56185	1.11237563698132	17.56185	2.0127590303137	17.56185	3.02194452910698	14.98	4.13119527702089
		17.58815	0.00855842630651794	17.58815	1.11079834991507	17.58815	2.01319899687624	17.58815	3.02461139896373	15	4.12883378746594
		17.61445	0.00729350166373067	17.61445	1.11225430720699	17.61445	2.01214307712614	17.61445	3.02270649192319	15.02	4.13213987284287
		17.64075	0.00939273830495202	17.64075	1.11168810159346	17.64075	2.0117031105636	17.64075	3.02407802499238	15.04	4.12977838328792
		17.66705	0.008181640242709	17.66705	1.11298228585295	17.66705	2.0128470236262	17.66705	3.02560195062481	15.06	4.13119527702089
		17.69335	0.00769720101781168	17.69335	1.11160721507725	17.69335	2.01218707378239	17.69335	3.02293508076806	15.08	4.1307229791099
		17.71965	0.00734732824427481	17.71965	1.11391248078945	17.71965	2.0143869065951	17.71965	3.02323986589454	15.1	4.1307229791099
		17.74595	0.00756263456645134	17.74595	1.11342716169215	17.74595	2.01416692331383	17.74595	3.02263029564157	15.12	4.13261217075386
		17.77225	0.00705128205128207	17.77225	1.11221386394888	17.77225	2.01262704034493	17.77225	3.02354465102103	15.14	4.13450136239782
		17.79855	0.00675523585828933	17.79855	1.11237563698132	17.79855	2.01187909718861	17.79855	3.02278268820482	15.16	4.1307229791099
		17.82485	0.00939273830495202	17.82485	1.11371026449891	17.82485	2.01033921421972	17.82485	3.02240170679671	15.18	4.12977838328792
		17.85115	0.00688980230964966	17.85115	1.11209253417455	17.85115	2.01249505037617	17.85115	3.02331606217617	15.2	4.13402906448683
		17.87745	0.00802016050107649	17.87745	1.11233519372321	17.87745	2.01350697347002	17.87745	3.02232551051509	15.22	4.13119527702089
		17.90375	0.00802016050107649	17.90375	1.1122947504651	17.90375	2.01245105371992	17.90375	3.02034440719293	15.24	4.13213987284287
		17.93005	0.00761646114699548	17.93005	1.11144544204481	17.93005	2.01487086981389	17.93005	3.02263029564157	15.26	4.13355676657584
		17.95635	0.00767028772753961	17.95635	1.11124322575427	17.95635	2.01412292665757	17.95635	3.0252209692167	15.28	4.1307229791099
		17.98265	0.00705128205128207	17.98265	1.1118498746259	17.98265	2.01394694003256	17.98265	3.02537336177995	15.3	4.13119527702089
		18.00895	0.00705128205128207	18.00895	1.11302272911106	18.00895	2.01267103700119	18.00895	3.02263029564157	15.32	4.13308446866485
		18.03525	0.00656684282638486	18.03525	1.11132411227048	18.03525	2.01196709050112	18.03525	3.02392563242914	15.34	4.13213987284287
		18.06155	0.00772411430808375	18.06155	1.11253741001375	18.06155	2.01258304368868	18.06155	3.02163974398049	15.36	4.13166757493188
		18.08785	0.00740115482481894	18.08785	1.11160721507725	18.08785	2.01363896343878	18.08785	3.01935385553185	15.38	4.13213987284287
		18.11415	0.00756263456645134	18.11415	1.11286095607862	18.11415	2.01311100356373	18.11415	3.02171594026212	15.4	4.13402906448683
		18.14045	0.0067014092777452	18.14045	1.11075790665696	18.14045	2.01399093668881	18.14045	3.02255409935995	15.42	4.13166757493188
		18.16675	0.00675523585828933	18.16675	1.11108145272183	18.16675	2.01306700690748	18.16675	3.02468759524535	15.44	4.13025068119891
		18.19305	0.00653992953611279	18.19305	1.1122947504651	18.19305	2.01245105371992	18.19305	3.02049679975617	15.46	4.1307229791099
		18.21935	0.00723967508318654	18.21935	1.11245652349753	18.21935	2.0138149500638	18.21935	3.01981103322158	15.48	4.12836148955495
		18.24565	0.0071051086318262	18.24565	1.11294184259484	18.24565	2.01478287650139	18.24565	3.01828710758915	15.5	4.12977838328792
		18.27195	0.00656684282638486	18.27195	1.11241608023942	18.27195	2.01377095340754	18.27195	3.01973483693996	15.52	4.12883378746594
		18.29825	0.00667449598747313	18.29825	1.11193076114212	18.29825	2.01306700690748	18.29825	3.01943005181347	15.54	4.13308446866485
		18.32455	0.00761646114699548	18.32455	1.11193076114212	18.32455	2.01346297681376	18.32455	3.02255409935995	15.56	4.13450136239782
		18.35085	0.00621697005284788	18.35085	1.1127800695624	18.35085	2.01179110387611	18.35085	3.02331606217617	15.58	4.13119527702089
		18.37715	0.00688980230964966	18.37715	1.11241608023942	18.37715	2.01183510053236	18.37715	3.02377323986589	15.6	4.12930608537693
		18.40345	0.00664758269720106	18.40345	1.11176898810968	18.40345	2.01214307712614	18.40345	3.02011581834806	15.62	4.13213987284287
		18.42975	0.00592092385985514	18.42975	1.11156677181914	18.42975	2.01328699018875	18.42975	3.02293508076806	15.64	4.13402906448683
		18.45605	0.00705128205128207	18.45605	1.11245652349753	18.45605	2.0122750670949	18.45605	3.0230874733313	15.66	4.12977838328792
		18.48235	0.0061093168917596	18.48235	1.11249696675564	18.48235	2.0128470236262	18.48235	3.02186833282536	15.68	4.13025068119891
		18.50865	0.00705128205128207	18.50865	1.11132411227048	18.50865	2.01095516740728	18.50865	3.02407802499238	15.7	4.13308446866485
		18.53495	0.00627079663339201	18.53495	1.11132411227048	18.53495	2.01280302696995	18.53495	3.02346845473941	15.72	4.13025068119891
		18.56125	0.00637844979448028	18.56125	1.11015125778533	18.56125	2.013330986845	18.56125	3.02080158488266	15.74	4.13119527702089
		18.58755	0.0071858485026424	18.58755	1.11168810159346	18.58755	2.0122750670949	18.58755	3.02285888448644	15.76	4.13213987284287
		18.61385	0.00522117831278139	18.61385	1.11217342069077	18.61385	2.01319899687624	18.61385	3.02293508076806	15.78	4.13308446866485
		18.64015	0.00538265805441379	18.64015	1.11180943136779	18.64015	2.01306700690748	18.64015	3.02118256629077	15.8	4.13213987284287
		18.66645	0.00621697005284788	18.66645	1.11160721507725	18.66645	2.01253904703243	18.66645	3.02125876257239	15.82	4.12930608537693
		18.69275	0.005867097279311	18.69275	1.11144544204481	18.69275	2.01258304368868	18.69275	3.02270649192319	15.84	4.13025068119891
		18.71905	0.00726658837345861	18.71905	1.11083879317318	18.71905	2.01302301025122	18.71905	3.02506857665346	15.86	4.1307229791099
		18.74535	0.00748189469563514	18.74535	1.11209253417455	18.74535	2.01196709050112	18.74535	3.0252209692167	15.88	4.13261217075386
		18.77165	0.00632462321393614	18.77165	1.11148588530292	18.77165	2.01179110387611	18.77165	3.02217311795184	15.9	4.12977838328792
		18.79795	0.00600166373067134	18.79795	1.11298228585295	18.79795	2.01174710721985	18.79795	3.02194452910698	15.92	4.12977838328792
		18.82425	0.00551722450577413	18.82425	1.11148588530292	18.82425	2.01253904703243	18.82425	3.02255409935995	15.94	4.13119527702089
		18.85055	0.00551722450577413	18.85055	1.11160721507725	18.85055	2.01403493334507	18.85055	3.02301127704968	15.96	4.13780744777475
		18.87685	0.00532883147386966	18.87685	1.11116233923805	18.87685	2.01117515068855	18.87685	3.02141115513563	15.98	4.13261217075386
		18.90315	0.0057863574084948	18.90315	1.11132411227048	18.90315	2.01179110387611	18.90315	3.02125876257239	16	4.13402906448683
		18.92945	0.00519426502250932	18.92945	1.11043436059209	18.92945	2.01205508381363	18.92945	3.02384943614752	16.02	4.1354459582198
		18.95575	0.00597475044039927	18.95575	1.11152632856103	18.95575	2.0117031105636	18.95575	3.02141115513563	16.04	4.13025068119891
		18.98205	0.00688980230964966	18.98205	1.11112189597994	18.98205	2.01179110387611	18.98205	3.02133495885401	16.06	4.1307229791099
		19.00835	0.00549031121550206	19.00835	1.11124322575427	19.00835	2.01161511725109	19.00835	3.0230874733313	16.08	4.13213987284287
		19.03465	0.00619005676257581	19.03465	1.11128366901238	19.03465	2.01306700690748	19.03465	3.02263029564157	16.1	4.13450136239782
		19.06095	0.00581327069876687	19.06095	1.11213297743266	19.06095	2.01346297681376	19.06095	3.02064919231941	16.12	4.13355676657584
		19.08725	0.00573253082795066	19.08725	1.11059613362452	19.08725	2.01082317743851	19.08725	3.02369704358427	16.14	4.13308446866485
		19.11355	0.0057863574084948	19.11355	1.11156677181914	19.11355	2.01192309384487	19.11355	3.02263029564157	16.16	4.12977838328792
		19.13985	0.00522117831278139	19.13985	1.11132411227048	19.13985	2.01165911390734	19.13985	3.0209539774459	16.18	4.12977838328792
		19.16615	0.00549031121550206	19.16615	1.11180943136779	19.16615	2.01086717409477	19.16615	3.02125876257239	16.2	4.13402906448683
		19.19245	0.00505969857114899	19.19245	1.11124322575427	19.19245	2.0127590303137	19.19245	3.0209539774459	16.22	4.13355676657584
		19.21875	0.00511352515169312	19.21875	1.11067702014074	19.21875	2.0127590303137	19.21875	3.02209692167022	16.24	4.13261217075386
		19.24505	0.00592092385985514	19.24505	1.1095850521718	19.24505	2.01218707378239	19.24505	3.02247790307833	16.26	4.13166757493188
		19.27135	0.00702436876101	19.27135	1.11079834991507	19.27135	2.01187909718861	19.27135	3.02255409935995	16.28	4.13025068119891
		19.29765	0.0061093168917596	19.29765	1.11116233923805	19.29765	2.01315500021998	19.29765	3.02224931423347	16.3	4.13308446866485
		19.32395	0.00538265805441379	19.32395	1.1109196796894	19.32395	2.01157112059484	19.32395	3.02224931423347	16.32	4.13166757493188
		19.35025	0.00524809160305346	19.35025	1.11083879317318	19.35025	2.01218707378239	19.35025	3.02316366961292	16.34	4.13308446866485
		19.37655	0.00540957134468586	19.37655	1.11035347407587	19.37655	2.01249505037617	19.37655	3.02354465102103	16.36	4.13261217075386
		19.40285	0.00508661186142105	19.40285	1.11197120440023	19.40285	2.01192309384487	19.40285	3.01996342578482	16.38	4.12977838328792
		19.42915	0.00632462321393614	19.42915	1.11249696675564	19.42915	2.01126314400106	19.42915	3.02133495885401	16.4	4.13308446866485
		19.45545	0.00600166373067134	19.45545	1.11164765833536	19.45545	2.01302301025122	19.45545	3.01912526668699	16.42	4.13119527702089
		19.48175	0.00479056566842831	19.48175	1.11039391733398	19.48175	2.01249505037617	19.48175	3.02575434318805	16.44	4.13497366030881
		19.50805	0.00511352515169312	19.50805	1.11217342069077	19.50805	2.01293501693871	19.50805	3.02438281011887	16.46	4.12977838328792
		19.53435	0.00632462321393614	19.53435	1.11007037126911	19.53435	2.01183510053236	19.53435	3.02392563242914	16.48	4.13166757493188
		19.56065	0.00511352515169312	19.56065	1.11225430720699	19.56065	2.01161511725109	19.56065	3.02263029564157	16.5	4.13355676657584
		19.58695	0.00559796437659033	19.58695	1.11043436059209	19.58695	2.01372695675129	19.58695	3.02034440719293	16.52	4.13355676657584
		19.61325	0.0055441377960462	19.61325	1.11067702014074	19.61325	2.01179110387611	19.61325	3.02209692167022	16.54	4.13355676657584
		19.63955	0.00613623018203167	19.63955	1.11079834991507	19.63955	2.01205508381363	19.63955	3.02323986589454	16.56	4.13213987284287
		19.66585	0.00527500489332552	19.66585	1.11112189597994	19.66585	2.01311100356373	19.66585	3.0248399878086	16.58	4.13213987284287
		19.69215	0.0055441377960462	19.69215	1.11120278249616	19.69215	2.01187909718861	19.69215	3.02255409935995	16.6	4.13025068119891
		19.71845	0.00481747895870038	19.71845	1.11075790665696	19.71845	2.01236306040741	19.71845	3.02209692167022	16.62	4.1307229791099
		19.74475	0.0057863574084948	19.74475	1.11031303081776	19.74475	2.01306700690748	19.74475	3.02125876257239	16.64	4.13025068119891
		19.77105	0.00546339792522999	19.77105	1.11011081452722	19.77105	2.01161511725109	19.77105	3.02400182871076	16.66	4.13308446866485
		19.79735	0.0057056175376786	19.79735	1.11051524710831	19.79735	2.01174710721985	19.79735	3.024154221274	16.68	4.13119527702089
		19.82365	0.00495204541006072	19.82365	1.1104748038502	19.82365	2.01152712393858	19.82365	3.02476379152697	16.7	4.13261217075386
		19.84995	0.00465599921706787	19.84995	1.10873574375152	19.84995	2.01236306040741	19.84995	3.02247790307833	16.72	4.13450136239782
		19.87625	0.00546339792522999	19.87625	1.11035347407587	19.87625	2.01289102028246	19.87625	3.02163974398049	16.74	4.13213987284287
		19.90255	0.00605549031121547	19.90255	1.10998948475289	19.90255	2.01104316071979	19.90255	3.02316366961292	16.76	4.13639055404178
		19.92885	0.00551722450577413	19.92885	1.11063657688263	19.92885	2.0127590303137	19.92885	3.02430661383724	16.78	4.1307229791099
