H	M	M_over_mass	M_without_diamagnetism	M/Ms
Oe	emu	emu/g	emu/g	-
x=0%, d =8.7% -  after 15 days in soft vacuum	x=0%, d =8.7% -  after 15 days in soft vacuum	x=0%, d =8.7% -  after 15 days in soft vacuum	x=0%, d =8.7% -  after 15 days in soft vacuum	x=0%, d =8.7% -  after 15 days in soft vacuum
-202.24097	5.3428561E-7	5.87383674010327E-5	-6.95752508776656E-5	-0.325974264682516
-187.24064	2.067241E-7	2.2779039632817E-5	-9.90760340823377E-5	-0.4641914610475
-172.10187	-2.4709897E-7	1.05558293172691E-5	-1.04850074764551E-4	-0.491244021288221
-157.08738	-1.231395E-7	-1.25537652897303E-5	-1.21507202063067E-4	-0.569286065756077
-142.08041	5.2552433E-7	-1.68616393574297E-5	-1.19370561798563E-4	-0.559275469598294
-127.0796	-7.2039473E-7	6.95552742398164E-6	-8.91235031826665E-5	-0.417561820466616
-112.07277	1.9355692E-7	5.81341520367183E-6	-8.38358305979398E-5	-0.392787994128299
-97.07135	4.9118716E-7	8.59508502581755E-6	-7.4616673812203E-5	-0.34959436110055
-82.070949	-1.7114156E-7	1.6776008605852E-5	-5.99921440676113E-5	-0.281075451435344
-66.970096	1.3790103E-7	7.90352989099254E-6	-6.24028867563656E-5	-0.292370273450247
-51.912796	-3.619254E-7	-2.34122828571429E-5	-8.72470820319826E-5	-0.408770404020208
-36.773898	2.9408197E-7	-1.83188071830178E-5	-7.56850980510149E-5	-0.354600146939945
-21.752762	-8.2099313E-7	-3.52065215949512E-5	-8.61208427056008E-5	-0.403493742683846
-6.7526095	9.0201356E-8	-2.22477016810097E-5	-6.67206054436653E-5	-0.312599667616187
8.2455373	-4.0968951E-7	-2.9716985966724E-5	-6.77608332228837E-5	-0.317473347281809
23.249499	5.2298985E-8	-2.83730897705106E-5	-5.9984560597768E-5	-0.281039921329815
38.253752	-5.5595914E-7	-5.52494867584624E-5	-8.04274697046935E-5	-0.376819127010562
53.250317	-7.7608731E-7	-7.16743061904762E-5	-9.04182871038515E-5	-0.423628147663526
68.255561	-4.4902053E-7	-7.16660526333907E-5	-8.39763189454679E-5	-0.393446210738433
83.259986	-6.8049561E-7	-6.26025119219736E-5	-6.84787232786959E-5	-0.320836808859228
98.261325	-1.7434238E-8	-3.48528723809524E-5	-3.4294653270488E-5	-0.160677457017662
113.26455	-6.0801318E-7	-2.62988173723465E-5	-1.93075766583984E-5	-0.0904599412093979
128.26436	1.5451838E-7	-4.36356393803787E-5	-3.02109326691588E-5	-0.141544391690629
143.26296	-5.5478429E-7	-5.1645482983362E-5	-3.17874148333096E-5	-0.148930532707177
158.27143	-8.2875109E-7	-2.43402179001721E-5	1.95167736177699E-6	0.00914400717032833
173.27009	2.6648551E-7	-4.02422474239816E-5	-7.51552480162988E-6	-0.0352117691278199
188.27764	4.160343E-8	-1.29602115662651E-5	2.62010715065675E-5	0.122757372923668
203.2816	-7.4207927E-7	-2.05324997246127E-5	2.50622253093034E-5	0.117421645821622
218.27923	-2.1445552E-8	-6.98538682960413E-5	-1.78252346681635E-5	-0.0835148661406143
233.28083	-8.7219751E-7	-7.08896993803787E-5	-1.24276948584814E-5	-0.058226289407353
248.2863	-8.2721337E-7	-7.41968439816408E-5	-9.30111751893313E-6	-0.0435776358074647
263.28828	-2.7502557E-7	-8.67914628571429E-5	-1.54615753898665E-5	-0.0724406395229102
278.29043	-9.8789144E-7	-8.35510497418244E-5	-5.78698840439022E-6	-0.0271132229643588
293.29332	-6.425873E-7	-1.01648000573723E-4	-1.74495827972943E-5	-0.0817548603793914
308.29876	-1.0947596E-6	-1.12915319678715E-4	-2.22830255744049E-5	-0.104400527269246
323.30189	-9.3974661E-7	-1.02737515318417E-4	-5.67112698807229E-6	-0.0265703885582606
338.29873	-6.3333032E-7	-1.08525680780264E-4	-5.02573939549441E-6	-0.0235466158334492
353.30585	-8.9489729E-7	-9.18171703958692E-5	1.81125754599088E-5	0.0848611164540649
368.30469	-8.3814388E-7	-8.64147699368904E-5	2.99516273339361E-5	0.140329493218669
383.30934	-5.1934266E-7	-8.14471830177854E-5	4.13682031554801E-5	0.193818483364943
398.40074	-6.3857102E-7	-6.0762434595525E-5	6.85073997785278E-5	0.320971164119589
413.46679	-6.1328163E-7	-9.73730621342513E-5	3.8350684578588E-5	0.179680792348956
428.4702	-7.7866007E-7	-1.21545430866322E-4	2.0625099627811E-5	0.0966328054928734
443.46829	-1.8677339E-6	-1.39885086689616E-4	8.71902626600411E-6	0.0408504193654385
458.47212	-6.5458757E-7	-1.34031020137694E-4	2.10035752850636E-5	0.0984060412702056
473.47216	-9.9606776E-7	-8.83421933448078E-5	7.31264730233937E-5	0.342612465954882
488.47564	-4.2127933E-7	-7.22278013769363E-5	9.56751244278019E-5	0.448257504505421
503.48433	-3.8828554E-7	-8.76207209409065E-5	8.67166013291042E-5	0.406284993549276
518.48191	-1.6201848E-6	-1.23813394320138E-4	5.69585041249628E-5	0.266862228527171
533.48844	-8.7730932E-7	-1.64505772231784E-4	2.26998052688294E-5	0.106353225286296
548.48884	-2.002724E-6	-1.8680620390132E-4	6.83267791899491E-6	0.032012491976106
563.48819	-1.3170313E-6	-1.94053767412507E-4	6.01856167849922E-6	0.0281981910643019
578.49191	-1.7393269E-6	-2.21274556855995E-4	-1.47690906979477E-5	-0.0691962072656836
593.49173	-1.9633772E-6	-1.87130115318416E-4	2.5809632127248E-5	0.120923399459946
608.49778	-1.5648214E-6	-2.02608605851979E-4	1.676527237433E-5	0.0785487262422315
623.50307	-1.1188008E-6	-1.89484655765921E-4	3.63237776012611E-5	0.170184319060261
638.50191	-2.1268997E-6	-1.9003665404475E-4	4.22063346675197E-5	0.197745300730284
653.51019	-1.5483775E-6	-2.24614492828457E-4	1.40620021728431E-5	0.0658833530663984
668.5087	-2.0056835E-6	-2.58497562478485E-4	-1.33871831848924E-5	-0.0627216882413903
683.50926	-2.2763696E-6	-2.101597205393E-4	4.13843039099995E-5	0.193893918689273
698.51559	-1.769852E-6	-2.09419457716581E-4	4.85579676464466E-5	0.22750399888402
713.51268	-6.9239773E-7	-1.94117553126793E-4	7.0293040548278E-5	0.329337255934765
728.51755	-2.2127436E-6	-1.67465667699369E-4	1.03378889707903E-4	0.48435121873267
743.5146	-1.6291414E-6	-2.00097792828457E-4	7.71808075467085E-5	0.361607851502802
758.52677	-1.3064171E-6	-2.28628103499713E-4	5.50843007067587E-5	0.258081202610516
773.5248	-2.4526211E-6	-2.22200206540447E-4	6.79459980256641E-5	0.318340882212262
788.52138	-1.7686306E-6	-2.373410562249E-4	5.92384293803228E-5	0.277544144140437
803.52959	-2.1724717E-6	-2.66045761331038E-4	3.69672240283112E-5	0.173198997027992
818.52734	-1.934245E-6	-2.45258194492255E-4	6.41895988270059E-5	0.300741384528961
833.54001	-2.6130642E-6	-2.74291683304647E-4	4.15906363610721E-5	0.194860628376555
848.53835	-1.8185005E-6	-2.7308476821572E-4	4.92314616776865E-5	0.230659456016147
863.53817	-2.6802891E-6	-2.8020511761331E-4	4.85450800966112E-5	0.227443618080097
878.54385	-2.0099516E-6	-2.59440816408491E-4	7.57429715231133E-5	0.354871295980357
893.54513	-2.1892973E-6	-2.35248191049914E-4	1.0636979158185E-4	0.49836420505753
908.55101	-1.7157894E-6	-2.2966007458405E-4	1.18391703914608E-4	0.554689320429933
923.54837	-1.7216933E-6	-2.79200485943775E-4	7.52846697795894E-5	0.352724058680262
938.55068	-3.1223568E-6	-2.85204084911073E-4	7.57149693996838E-5	0.354740100311216
953.55483	-2.7415327E-6	-2.94126186460126E-4	7.32263451410305E-5	0.343080387230023
968.55836	-1.5943362E-6	-2.70851196213425E-4	1.0293536957435E-4	0.482273236295191
983.55678	-2.2382819E-6	-2.7229265404475E-4	1.0792736738656E-4	0.505661765917503
998.5599	-2.3365197E-6	-2.94257275960987E-4	9.23963640779891E-5	0.432895842411242
1013.5604	-3.3815602E-6	-3.12461285714286E-4	8.06257047971396E-5	0.377747898918378
1028.5633	-1.9585321E-6	-2.94369211703959E-4	1.05150349175936E-4	0.492650868252043
1043.5563	-1.9805934E-6	-2.65401499139415E-4	1.4054846619722E-4	0.658498278381362
1058.5461	-2.2235918E-6	-2.16479095811819E-4	1.95899875920863E-4	0.917830941306726
1073.5332	-1.8889317E-6	-2.50350966150316E-4	1.68455459939082E-4	0.789248245499673
1088.5236	-1.9179261E-6	-2.80131975903614E-4	1.4510009723354E-4	0.679823599691083
1103.5104	-2.9581205E-6	-2.84376460126219E-4	1.47283420660815E-4	0.690052916003881
1118.5034	-2.6672667E-6	-3.15762076305221E-4	1.22338665599332E-4	0.573181642292636
1133.5477	-2.1960906E-6	-3.41521413080895E-4	1.0302757029663E-4	0.482705215515809
1148.6311	-3.2295333E-6	-3.39196532415376E-4	1.11801717597942E-4	0.52381388819297
1163.626	-3.1116592E-6	-3.53942711417097E-4	1.03499148457082E-4	0.484914655541603
1178.6142	-2.7998694E-6	-3.69574995983936E-4	9.42995849699005E-5	0.441812821120526
1193.6054	-2.9082218E-6	-3.6177301319564E-4	1.08526579695122E-4	0.508469198003026
1208.5978	-3.1221099E-6	-3.51444767068273E-4	1.25283556527339E-4	0.586979057935665
1223.586	-2.9820992E-6	-3.29940271371199E-4	1.53216976934179E-4	0.717852839378405
1238.5788	-2.3273004E-6	-3.27720424555364E-4	1.61865199119543E-4	0.758371527160673
1253.5665	-2.5490317E-6	-3.35045641422834E-4	1.6096847606671E-4	0.754170196456379
1268.5557	-3.4172943E-6	-3.53917294320138E-4	1.48525026997746E-4	0.695870095354311
1283.5476	-3.0789936E-6	-3.84346956397017E-4	1.24523585086464E-4	0.583418436471942
1298.5336	-2.9256967E-6	-3.55205497418244E-4	1.60093384718096E-4	0.750070214705743
1313.527	-2.8981102E-6	-3.23143294320138E-4	1.98583981565145E-4	0.930406524616711
1328.5151	-2.1530258E-6	-3.14719138841079E-4	2.13437864321678E-4	1
1343.5093	-3.0215392E-6	-3.46233277108434E-4	1.88352810052336E-4	0.882471395836612
1358.5062	-2.95112E-6	-3.5686928973035E-4	1.84141527549678E-4	0.862740676940775
1373.4849	-3.602997E-6	-3.81255090074584E-4	1.66189083395933E-4	0.778629808371136
1388.4826	-2.5395586E-6	-3.65042588640275E-4	1.88845014981285E-4	0.88477747648689
1403.5732	-3.2421364E-6	-3.71024816982215E-4	1.89311285424102E-4	0.886962048771185
1418.6078	-3.0986318E-6	-3.91366127366609E-4	1.75418332915628E-4	0.821870727919441
1433.6003	-3.6634822E-6	-4.33637370625359E-4	1.39587407560632E-4	0.653995522323332
1448.5897	-3.8758346E-6	-4.39481779116466E-4	1.40171662383193E-4	0.656732875531105
1463.581	-3.4746019E-6	-4.37130587779722E-4	1.48949772010631E-4	0.697860112515675
1478.5677	-3.4896389E-6	-4.22985424268774E-4	1.69517624504456E-4	0.794224703490153
1493.5245	-3.319106E-6	-3.97046288583613E-4	2.0187521986581E-4	0.945826648459894
